"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S690","2019-07-25 04:00:00","522.000","244.000","1.600","22.600","0.980","951.000","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","22.500",""
"C0U870","2019-07-25 04:00:00","474.000","312.000","0.500","24.000","0.940","957.400","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","23.900",""
"C0A520","2019-07-25 04:00:00","48.000","0.000","0.000","26.000","1.000","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.000",""
"C0X130","2019-07-25 04:00:00","27.000","124.000","1.400","26.900","0.980","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.800",""
"C0V400","2019-07-25 04:00:00","56.000","80.000","1.500","25.700","0.970","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.700",""
"C0UA40","2019-07-25 04:00:00","1121.000","21.000","0.500","21.400","0.940","888.500","-99.000","0.000","-99.000","-99.000","-99.000","21.500","","20.900",""
"C0G720","2019-07-25 04:00:00","50.000","121.000","1.300","26.300","0.940","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.200",""
"C0G890","2019-07-25 04:00:00","24.000","131.000","0.900","27.500","1.000","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","27.500",""
"C0I540","2019-07-25 04:00:00","3344.000","280.000","3.100","9.200","0.970","685.200","-99.000","-99.000","-99.000","-99.000","-99.000","10.600","","9.000",""
"C0K390","2019-07-25 04:00:00","31.000","126.000","1.300","26.200","0.910","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.200",""
"C0T9A0","2019-07-25 04:00:00","498.000","0.000","0.000","23.500","0.990","954.300","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","23.500",""
"C0AH40","2019-07-25 04:00:00","426.000","343.000","1.300","25.900","0.890","961.500","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.300",""
"C0X280","2019-07-25 04:00:00","22.000","145.000","0.700","27.100","0.900","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.000",""
"C0V620","2019-07-25 04:00:00","18.000","88.000","0.800","27.600","0.910","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.500",""
"C0H960","2019-07-25 04:00:00","120.000","182.000","2.500","25.900","1.000","994.300","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.800",""
"C0M530","2019-07-25 04:00:00","1385.000","80.000","0.300","18.200","0.990","867.700","-99.000","0.000","-99.000","-99.000","-99.000","18.700","","18.200",""
"C0R170","2019-07-25 04:00:00","26.000","80.000","0.300","26.100","1.000","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.100",""
"C0I420","2019-07-25 04:00:00","305.000","20.000","0.800","23.900","0.960","975.800","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.900",""
"C0A640","2019-07-25 04:00:00","241.000","0.000","0.000","24.200","0.970","984.200","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","24.200",""
"C0F9M0","2019-07-25 04:00:00","230.000","134.000","1.000","26.300","0.880","983.200","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.300",""
"C0AC40","2019-07-25 04:00:00","1079.000","242.000","8.400","20.100","0.990","891.400","-99.000","0.000","-99.000","-99.000","-99.000","21.000","","20.100",""
"C0AI00","2019-07-25 04:00:00","188.000","0.000","0.000","26.300","0.920","987.700","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.300",""
"C0T9M0","2019-07-25 04:00:00","92.000","273.000","1.600","26.700","0.910","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.500",""
"C0K430","2019-07-25 04:00:00","30.000","119.000","1.700","26.200","0.930","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.200",""
"C0Z170","2019-07-25 04:00:00","199.000","274.000","0.700","25.700","0.990","988.400","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.700",""
"C0Z100","2019-07-25 04:00:00","36.000","0.000","0.000","25.400","0.980","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.400",""
"C0U710","2019-07-25 04:00:00","1942.000","0.000","0.000","16.400","0.990","808.400","-99.000","0.000","-99.000","-99.000","-99.000","16.400","","16.200",""
"C0SA30","2019-07-25 04:00:00","92.000","299.000","1.000","26.300","0.870","999.200","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.300",""
"C0V500","2019-07-25 04:00:00","6.000","166.000","0.300","28.000","0.920","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.900",""
"CM0160","2019-07-25 04:00:00","196.000","140.000","0.900","24.100","0.950","992.700","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.100",""
"C0V350","2019-07-25 04:00:00","36.000","262.000","0.600","25.100","0.940","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.100",""
"C0C630","2019-07-25 04:00:00","209.000","196.000","1.100","25.700","0.870","985.400","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0D550","2019-07-25 04:00:00","1956.000","0.000","0.000","15.700","0.960","811.200","-99.000","0.000","-99.000","-99.000","-99.000","18.200","","15.500",""
"C0K460","2019-07-25 05:00:00","60.000","140.000","1.600","26.000","0.890","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.000",""
"C0M740","2019-07-25 05:00:00","15.000","103.000","1.600","26.100","0.960","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.100",""
"C0SA10","2019-07-25 05:00:00","411.000","227.000","0.700","24.600","0.930","964.100","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.900",""
"C0C660","2019-07-25 05:00:00","176.000","210.000","0.800","26.200","0.860","989.200","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.200",""
"C0R620","2019-07-25 05:00:00","34.000","275.000","1.100","27.300","0.910","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.000",""
"C0F0B0","2019-07-25 05:00:00","311.000","85.000","0.700","23.800","0.990","974.800","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","23.800",""
"C0O970","2019-07-25 05:00:00","71.000","94.000","1.700","24.400","1.000","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.400",""
"C0F9P0","2019-07-25 05:00:00","26.000","192.000","2.100","28.000","0.850","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.900",""
"C0R560","2019-07-25 05:00:00","22.000","26.000","0.500","27.100","0.890","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","27.000",""
"C0X220","2019-07-25 05:00:00","26.000","297.000","1.600","26.800","0.890","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.700",""
"C0M680","2019-07-25 05:00:00","37.000","77.000","0.600","26.100","0.940","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.100",""
"C0S710","2019-07-25 05:00:00","382.000","0.000","0.200","23.800","0.940","968.000","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","23.700",""
"C0F9T0","2019-07-25 05:00:00","111.000","211.000","1.500","27.100","0.870","996.800","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.000",""
"C0F9N0","2019-07-25 05:00:00","75.000","0.000","0.000","27.300","0.850","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.700",""
"C0G740","2019-07-25 05:00:00","24.000","103.000","0.500","26.400","0.910","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.200",""
"C0UA70","2019-07-25 05:00:00","547.000","0.000","0.000","23.600","0.990","949.600","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.100",""
"C0AC60","2019-07-25 05:00:00","55.000","0.000","0.000","25.900","0.960","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.900",""
"C0R510","2019-07-25 05:00:00","31.000","56.000","0.600","27.200","0.900","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.100",""
"C0X060","2019-07-25 05:00:00","19.000","125.000","0.800","26.000","0.950","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","26.000",""
"C0E550","2019-07-25 05:00:00","84.000","304.000","0.600","24.700","1.000","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.700",""
"C0AI20","2019-07-25 05:00:00","25.000","187.000","1.700","26.600","0.870","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.200",""
"C0E740","2019-07-25 05:00:00","27.000","261.000","0.300","25.500","0.980","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.400",""
"C0R650","2019-07-25 05:00:00","29.000","0.000","0.000","26.500","0.990","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.500",""
"C0S750","2019-07-25 05:00:00","2280.000","287.000","0.400","14.400","0.820","774.300","-99.000","0.000","-99.000","-99.000","-99.000","14.800","","12.900",""
"C0I370","2019-07-25 05:00:00","671.000","342.000","0.300","22.000","0.960","937.100","-99.000","0.000","-99.000","-99.000","-99.000","22.600","","21.700",""
"C0K400","2019-07-25 05:00:00","65.000","133.000","0.900","26.100","0.990","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.600",""
"C0A650","2019-07-25 05:00:00","287.000","0.000","0.000","23.300","0.990","977.200","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","23.300",""
"C0U750","2019-07-25 05:00:00","398.000","197.000","4.300","23.700","1.000","964.900","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.600",""
"C0M730","2019-07-25 05:00:00","40.000","113.000","1.000","26.000","0.950","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.900",""
"C0Z061","2019-07-25 05:00:00","174.000","0.000","0.100","25.600","0.990","992.900","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.600",""
"C0M670","2019-07-25 05:00:00","43.000","139.000","0.900","26.200","0.920","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.200",""
"C0I530","2019-07-25 05:00:00","3014.000","227.000","4.500","10.000","1.000","703.900","-99.000","0.000","-99.000","-99.000","-99.000","11.800","","10.000",""
"C0A880","2019-07-25 05:00:00","6.000","0.000","0.000","25.300","0.940","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.200",""
"C0S950","2019-07-25 05:00:00","415.000","230.000","1.800","24.100","0.980","962.800","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","23.800",""
"C0X190","2019-07-25 05:00:00","10.000","0.000","0.200","28.100","0.950","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","28.000",""
"C0A560","2019-07-25 05:00:00","405.000","0.000","0.000","22.500","0.990","963.700","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","22.500",""
"C0V490","2019-07-25 05:00:00","20.000","109.000","1.100","28.100","0.990","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","28.100",""
"C0M710","2019-07-25 05:00:00","15.000","141.000","2.400","27.700","0.890","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","27.700",""
"C0D570","2019-07-25 05:00:00","15.000","0.000","0.000","25.300","1.000","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.200",""
"C0S910","2019-07-25 05:00:00","212.000","277.000","2.700","26.600","0.910","986.600","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.500",""
"C0M650","2019-07-25 05:00:00","20.000","91.000","1.700","25.900","0.950","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.900",""
"C0K280","2019-07-25 05:00:00","23.000","88.000","0.700","25.800","0.970","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.800",""
"C0X310","2019-07-25 05:00:00","9.000","98.000","0.300","27.500","0.920","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","27.500",""
"C0A9C0","2019-07-25 05:00:00","35.000","0.000","0.200","26.300","0.900","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.300",""
"C0V810","2019-07-25 05:00:00","32.000","104.000","1.400","27.900","0.870","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.900",""
"C0E730","2019-07-25 05:00:00","26.000","120.000","1.000","26.000","0.880","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.000",""
"C0V770","2019-07-25 05:00:00","26.000","0.000","0.000","26.600","0.990","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.600",""
"C0UA10","2019-07-25 05:00:00","1711.000","329.000","0.300","17.200","1.000","832.600","-99.000","0.500","-99.000","-99.000","-99.000","17.300","","16.800",""
"C0M640","2019-07-25 05:00:00","155.000","106.000","0.300","26.500","0.850","992.100","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0S660","2019-07-25 05:00:00","794.000","224.000","0.900","20.100","0.930","924.400","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","20.000",""
"C0AD40","2019-07-25 05:00:00","32.000","0.000","0.000","25.200","0.980","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.200",""
"C0UA00","2019-07-25 05:00:00","392.000","247.000","0.500","24.300","0.990","967.200","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","24.000",""
"C0I080","2019-07-25 05:00:00","536.000","245.000","0.300","22.200","0.930","953.600","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","21.900",""
"C0UA30","2019-07-25 05:00:00","1397.000","0.000","0.000","20.000","0.990","861.200","-99.000","0.000","-99.000","-99.000","-99.000","20.000","","19.600",""
"C0Z270","2019-07-25 05:00:00","343.000","0.000","0.200","25.300","0.920","971.800","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.600",""
"C0G750","2019-07-25 05:00:00","31.000","126.000","1.000","25.700","0.920","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.700",""
"C0A550","2019-07-25 05:00:00","422.000","0.000","0.000","23.200","1.000","963.300","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","23.200",""
"C0G830","2019-07-25 05:00:00","27.000","135.000","1.400","26.200","0.970","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.200",""
"C0E810","2019-07-25 05:00:00","53.000","181.000","1.100","25.300","0.970","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.300",""
"C0R640","2019-07-25 05:00:00","21.000","64.000","1.900","27.900","0.850","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","27.900",""
"C0D580","2019-07-25 05:00:00","120.000","0.000","0.000","23.600","0.980","995.000","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","23.600",""
"C0M660","2019-07-25 05:00:00","40.000","106.000","1.400","25.900","0.930","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.900",""
"C0K330","2019-07-25 05:00:00","38.000","147.000","0.800","25.900","0.900","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","25.900",""
"C0R490","2019-07-25 05:00:00","49.000","10.000","1.000","26.200","0.940","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.200",""
"C0X230","2019-07-25 05:00:00","29.000","124.000","1.400","26.300","0.930","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.300",""
"C0S770","2019-07-25 05:00:00","375.000","0.000","0.000","23.400","0.990","967.400","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.400",""
"C0H890","2019-07-25 05:00:00","440.000","0.000","0.000","23.600","0.930","960.700","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.200",""
"C0K480","2019-07-25 05:00:00","56.000","140.000","0.400","26.000","0.910","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","25.900",""
"C0R540","2019-07-25 05:00:00","17.000","57.000","1.200","27.200","0.830","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","27.200",""
"C0E830","2019-07-25 05:00:00","37.000","180.000","2.000","27.800","0.820","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.800",""
"C0R420","2019-07-25 05:00:00","504.000","64.000","0.900","22.700","-99.000","948.900","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","22.200",""
"C0X290","2019-07-25 05:00:00","10.000","148.000","1.600","27.400","0.920","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","27.300",""
"C0U760","2019-07-25 05:00:00","22.000","0.000","0.000","25.400","0.990","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","25.300",""
"C0U780","2019-07-25 05:00:00","15.000","0.000","0.200","27.100","0.830","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.900",""
"C0H9C0","2019-07-25 05:00:00","3402.000","273.000","1.600","9.800","0.990","678.900","-99.000","0.000","-99.000","-99.000","-99.000","11.700","","9.800",""
"C0V650","2019-07-25 05:00:00","28.000","118.000","2.000","26.700","0.890","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","26.600",""
